"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Small states","SST","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0742295839452","60.7275142140242","60.5887174631329","60.586713979656","61.0257806973149","61.2856868669835","61.6065897343387","61.5641548525249","61.3867730156341","61.5517473961798","61.6958762262096","61.8828897407017","61.8419065670537","62.1183014478701","62.6516761858508","63.2526305855909","64.1147134183264","64.5839333110833","64.6347293353922","64.7971791248056","64.848646544463","65.0551288901848","65.1851451790886","65.6499953827116","66.0723053878243","66.503253980296","66.4689569398691","66.3472592638701","66.2200164810771","65.6441815012251","65.7190515330798","",
"Sao Tome and Principe","STP","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.20465","29.11474","29.04175","29.0389","29.07084","29.10856","29.12852","29.26875","29.45089","29.46765","29.55959","29.64775","30.14135","30.40595","30.98809","31.83358","32.26467","33.08011","33.4748","34.17567","34.75221","35.22874","35.80938","36.60455","37.29398","38.02723","38.7823","39.47428","40.09234","37.62568","38.3675","",
"Suriname","SUR","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.57372","81.45378","80.98813","82.57901","83.86494","81.09293","80.00129","82.45021","82.01392","81.84146","81.67017","81.43468","81.35527","81.44746","81.27016","81.00426","80.8035","80.56485","80.24076","80.02143","79.82764","79.45857","79.08692","78.44045","77.4263","76.78579","76.77146","77.09892","77.26118","77.78241","78.22589","",
"Slovak Republic","SVK","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.45887","93.73279","93.59198","93.6973","93.47402","93.59972","93.6786","93.18742","92.41566","92.09457","91.47626","91.52341","90.49365","87.8857","87.31586","87.34959","87.10548","86.22503","84.32552","84.0284","84.00429","84.47696","84.38792","84.5449","84.84536","84.57387","84.73858","85.18738","84.94924","85.01672","85.19702","",
"Slovenia","SVN","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.48597","84.91838","84.61544","82.3737","83.10663","83.13007","81.2933","80.78697","81.54266","83.94233","82.91949","83.75096","85.98934","84.3835","84.86234","83.80246","84.11324","85.87878","83.80848","82.744","83.18622","83.76395","83.1226","81.42978","83.50016","85.80563","85.41901","84.79991","86.33234","87.4265","86.38415","",
"Sweden","SWE","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.85532","90.16393","88.26972","87.95102","87.74094","87.77287","88.2392","88.58685","88.52673","88.91489","89.30659","89.30521","89.61746","89.49719","89.21843","89.30124","89.40174","89.59308","89.31205","89.05364","89.58157","89.55115","89.40833","89.6677","89.74567","90.01102","90.14248","90.28422","90.1579","90.08001","89.47315","",
"Eswatini","SWZ","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.07634","78.16289","78.15926","78.08743","78.04503","77.94808","77.77567","77.05792","76.34554","75.60455","74.72235","73.96333","73.20659","72.4541","71.87238","71.38591","70.90854","70.2431","69.48257","68.78111","68.01687","67.40798","66.82908","66.12836","65.41645","64.72693","64.73803","64.89","65.12909","65.34804","65.94814","",
"Sint Maarten (Dutch part)","SXM","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.27884","47.64851","47.80027","48.12287","48.47443","48.66731","48.78484","49.35589","48.99472","48.80668","49.2389","50.68378","51.62645","52.91172","54.28021","55.5859","53.74041","61.7725","61.81989","63.18698","62.60183","62.02028","59.75526","58.26543","57.68493","57.62658","57.82825","58.63723","59.8437","59.84447","60.40665","",
"Turks and Caicos Islands","TCA","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.375305","5.453787","5.048729","5.226042","5.264009","5.227822","5.35527","5.477475","5.415462","5.232721","5.497253","5.6552","6.12506","7.560344","8.389997","8.666686","8.895171","9.045742","8.467618","9.415183","9.562105","10.04744","9.506622","9.854506","9.977603","9.150121","8.709141","8.87312","8.818701","7.881917","8.043478","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5536542996998","30.5139700904588","30.7438496621782","31.0190781223352","31.4343923239034","31.9643540081186","32.5682001494065","32.7009272938502","33.0148850494368","33.4741072129948","34.3155120236253","34.8137160297913","35.3660468162656","36.4860660308568","37.5216634594263","38.5757575354544","39.773432215879","40.8612701859955","41.9979701774109","43.2326347531864","44.5559591835216","45.7811226082531","46.9347885700821","47.9360577052159","49.2254536354599","50.1740906577235","51.0127581462532","51.8665655599021","52.739676791569","52.7669698596677","54.1315788735407","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4281474994468","78.8987435981933","78.3928301620249","77.4908278830725","76.827730536498","76.5399194347858","75.6781259029587","75.5832030776149","73.0527073590724","73.2655397726406","73.6837898706228","74.6554198972122","74.9910408579888","75.4897688891183","75.5754619053934","76.1185414061209","76.7638624518841","77.1456310610325","76.9000174710402","77.4374715757988","77.4111746494954","77.8059328299415","77.7359987333765","78.5087297138417","78.7724392701718","78.9112729057899","79.2707503269988","79.5387780193872","79.3585092953924","80.138237444187","80.8227353145253","",
"Togo","TGO","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.06963","10.96448","10.46327","10.66518","10.83366","10.93915","11.28272","10.94934","10.9211","10.9305","10.68165","10.86144","11.14996","11.01503","10.56269","10.77978","11.38602","12.0143","12.82462","13.69636","14.88209","15.98931","17.36254","18.52901","19.72121","21.19507","22.34158","22.80152","23.2608","21.61263","22.26493","",
"Thailand","THA","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.70789","31.23083","34.33206","34.76371","35.65259","37.69845","37.66138","36.49575","38.25966","39.6048","40.49181","40.06789","40.6358","43.94414","43.79408","43.75932","43.71155","43.30912","44.71645","44.54501","42.32684","41.67033","44.68021","47.35783","48.42281","49.06166","49.40314","48.53426","49.71693","49.47688","48.1718","",
"Tajikistan","TJK","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.87606","60.39906","59.88601","58.96534","58.00052","56.54319","55.8706","55.76305","55.67497","56.17724","57.03497","58.16813","59.45078","60.7023","61.64827","62.61191","63.56082","64.4654","64.95034","65.58442","66.21811","66.9372","67.65798","68.34146","69.01922","69.69234","70.40475","71.18251","72.00602","72.8647","73.58221","",
"Turkmenistan","TKM","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.90112","63.8238","63.60238","62.94613","62.34337","61.93501","61.00137","60.40174","60.38987","60.49134","60.68727","60.66779","60.59792","60.50973","60.79639","61.22029","61.78529","62.84826","63.30898","63.78259","64.64725","65.38982","66.05079","66.73701","67.15993","67.57049","67.92191","68.26653","68.66608","70.10112","70.72751","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.6641895534731","57.6211171464924","57.6488360643121","58.1991162263636","58.527922635452","59.1670526925297","58.9977477741079","59.2065653815374","58.9660165227312","59.4961407081767","59.2730243178811","59.0368373491028","59.0749500408245","59.5815910850599","60.136350255613","60.946791273866","62.0222649622533","62.1984852367497","61.9206786016246","62.2514379462602","62.568346946279","63.3664103852106","63.5181071349101","63.8712586890533","63.4456074565695","63.0126908386179","62.3919576797097","62.2544242898249","62.2138910388822","61.731090775337","61.0699889228224","",
"Timor-Leste","TLS","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.76936","25.87119","26.05948","26.25563","26.57162","27.18296","27.7931","28.19657","25.93683","25.96047","26.90314","26.36908","26.22674","26.13044","26.2621","25.48749","25.85784","26.62075","27.51356","28.59079","29.22474","29.86859","30.23845","30.66835","31.0258","31.52333","31.46438","31.4236","33.06628","31.91433","32.57094","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.3795619011646","55.4832595050953","55.5832041775613","55.855013517026","55.9665187769849","56.5246990806084","56.8548617232546","56.8546577416865","57.0027264268374","56.6896048211981","57.0512636517641","56.8349513286921","56.4873409521611","56.0688290765201","57.1138009541761","58.4407528093897","57.7443658651052","58.9922062895631","59.3571159509821","60.4750246175088","60.4211242920404","60.9419684425281","60.5861651665389","60.7227356742139","61.2577436200893","63.1422257147925","62.6222098048442","62.6508222463453","63.5073604004914","64.4034388046299","64.880328845517","",
"Tonga","TON","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.11817","42.00385","41.98179","42.05232","42.32529","42.46745","42.54684","42.66534","42.89482","42.98546","43.28734","43.83701","44.36105","44.51091","44.70302","44.81255","44.94308","45.45479","45.25365","45.30014","45.91945","46.37543","46.80062","47.33287","47.79723","48.6578","49.477","50.08323","50.6039","50.4472","51.19329","",
"South Asia (IDA & IBRD)","TSA","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2492624801497","19.1646888221805","19.1377432635064","19.1702779730086","19.1321171074073","19.2260302399961","19.4848271967619","19.4079496906437","19.5107081648358","19.6022584827393","19.7556477536965","20.2429188675367","20.3437150403659","20.30297178672","20.4570301728106","20.6694726379648","20.8691403596087","20.9138502721472","21.1140496818778","21.3225886152438","22.4118208548473","23.6648126197306","24.5115641216732","25.2489762588949","25.9727529401726","26.7131618219582","26.9816050028559","27.8447451295863","28.6535302138431","28.1527796300222","28.5952692926679","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7558339149268","20.6151105569672","20.4879522254143","20.3632063891913","20.3282324843762","20.4762092237501","20.5142862901746","20.5715866715006","20.6181164290919","20.6269581387864","20.734850703591","20.7526872554561","20.7200592083698","20.8374597159879","20.8479154161071","20.9998575911567","21.3314427378154","21.6368086241744","21.66818025319","21.6422096204784","22.2011553241847","22.5815865116447","22.8499790863849","23.2642843394453","23.605766073052","23.7453304918614","23.9784383770643","24.2591494699991","24.4565129330212","23.2203150945434","23.5078633795196","",
"Trinidad and Tobago","TTO","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7354","75.70062","74.64929","75.02814","75.23683","76.42234","76.93594","77.96851","77.36497","77.55452","77.17747","78.17967","78.80737","79.6088","79.91094","80.03912","79.76589","79.61926","79.20833","78.51212","78.19158","79.79159","78.50222","78.51613","77.79923","76.47987","76.08503","75.92945","75.59153","76.07314","76.28549","",
"Tunisia","TUN","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.13848","70.46372","70.56665","70.60094","70.22755","70.17976","70.08086","69.99622","70.00433","69.95824","69.88096","69.55315","69.37862","69.2981","69.1146","68.26077","69.977","70.26193","70.1259","68.53353","71.23319","71.46658","72.13034","73.01542","73.81432","73.35446","75.45271","75.9577","76.58533","77.98746","78.55383","",
"Turkiye","TUR","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.37768","46.51777","46.85762","46.51153","46.77858","47.19791","47.83114","48.18801","47.87306","48.5975","47.17999","49.7557","50.63253","54.47043","56.73683","58.90392","60.46194","60.98978","60.02676","60.89837","61.71022","62.93229","64.07374","66.06061","67.13762","67.55332","67.26531","67.99097","68.46202","69.83421","70.61652","",
"Tuvalu","TUV","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.61657","8.634529","8.605331","8.565386","8.596593","8.624576","8.685587","8.810522","8.872461","8.935622","9.096988","9.428555","9.778547","10.06837","10.42087","10.82955","11.10509","11.45657","11.49392","11.999","12.67515","12.78865","13.1351","13.40054","13.68864","14.13759","14.58923","15.18343","15.79936","14.59788","15.08963","",
"Uganda","UGA","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.05178","12.02982","12.18287","12.27286","12.58472","12.91516","13.11043","13.26428","13.58687","13.63843","13.83034","14.27545","14.48551","15.11663","15.62982","16.40053","17.32606","18.10162","18.32036","18.87884","19.87057","20.48926","20.7055","20.86001","21.12667","21.36298","21.32264","21.71206","22.15712","21.25854","21.89859","",
"Ukraine","UKR","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.51293","89.65878","89.7979","89.73078","89.61166","88.98898","89.75723","90.50661","91.2206","89.93952","89.08092","87.84441","87.49907","83.564","81.78239","81.00035","81.09785","82.04432","81.51847","81.091","80.73185","81.22955","80.87689","84.13349","84.06756","84.36314","84.28796","84.36441","84.55295","84.94511","85.27561","",
"Upper middle income","UMC","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.9723381781782","41.8322020501285","41.8120968677485","41.8300709537491","42.0233927672972","42.390561398945","42.5553854423485","42.5568781124732","42.5631432195001","43.0694439637842","43.788670830962","44.3199916415407","44.7243127947162","45.6198214917501","46.5857511915421","47.5740255486534","48.7404696454004","49.6869292247194","50.4175826884586","51.5456219362461","52.6088861689876","53.7360591511249","54.6806962757654","55.5909062214226","56.3553271755521","56.8775280268932","57.4331339120341","58.0902266681384","58.612319719177","58.7957761687501","59.2836265429077","",
"Uruguay","URY","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.17631","72.33452","72.34369","72.52728","72.43121","72.54026","72.86703","73.00473","72.70181","73.06083","71.23262","70.12024","70.26523","70.52255","71.36742","70.21776","70.12289","70.50343","70.75218","71.50138","71.90656","72.89095","72.68269","73.20744","72.67563","72.15287","71.95455","71.81961","71.4549","70.93085","71.16893","",
"United States","USA","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.98183","91.30321","91.18237","91.20032","91.44275","91.5575","91.72503","92.05528","92.34285","92.43541","92.51952","92.639","92.43346","92.42583","92.53033","92.59751","92.78036","92.98228","92.90678","92.95483","93.17967","93.24676","93.4053","93.55424","93.55559","93.6133","93.74768","93.719","93.90617","93.69337","93.39504","",
"Uzbekistan","UZB","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.60407","46.63329","46.45095","46.42467","46.28704","46.17696","46.24316","46.20601","46.38088","46.67355","46.94276","47.24656","47.56205","47.92437","48.31351","48.70913","49.10663","49.50492","49.94711","50.33301","50.74992","51.07816","51.41279","51.80259","52.16099","52.52841","52.90852","53.27102","53.55104","53.39139","53.61834","",
"St. Vincent and the Grenadines","VCT","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.19591","74.23376","74.33248","74.2525","74.39079","74.35992","74.42219","74.50397","74.49525","74.43601","74.37149","74.55005","74.86669","74.98225","74.97269","75.34227","75.46323","75.41196","75.13026","74.74188","74.51472","74.41964","74.37012","74.26067","74.18578","74.12746","74.01748","73.99068","73.81303","74.11336","74.67654","",
"Venezuela, RB","VEN","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.36866","62.61522","62.39951","61.71177","62.10054","61.27397","63.87237","60.38182","59.23106","58.03056","59.04391","60.0805","59.58867","62.11294","63.45378","64.57455","65.95863","65.37113","64.74763","63.29401","63.48799","64.77592","65.31015","65.31823","65.07426","64.82468","61.35279","61.11501","60.38234","58.49199","58.2836","",
"British Virgin Islands","VGB","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.93546","89.94522","89.94688","89.98553","90.0083","90.03516","90.06729","90.08774","90.12728","90.19971","90.21454","90.22018","90.29519","90.36471","90.47098","90.46872","90.55305","90.56353","90.5556","90.60681","90.65868","90.55753","90.32668","90.20322","90.1918","90.21213","90.11053","89.82206","89.86626","88.70016","88.84869","",
"Viet Nam","VNM","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.21484","15.36177","15.52012","15.88611","16.19622","16.89903","18.58184","21.24649","18.45987","18.87291","21.25053","20.73447","22.18167","25.56803","27.39759","29.19665","30.94402","32.43138","33.63956","33.86351","34.68002","34.78681","34.85994","35.67186","39.33993","41.24601","42.84887","43.94433","45.12808","45.15189","46.34416","",
"Vanuatu","VUT","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.19213","25.14333","25.00934","25.14021","25.08296","25.05627","25.2073","25.24158","25.21998","25.56438","25.35721","24.78234","24.75662","24.77787","25.01503","25.56285","26.20455","26.94534","27.45477","29.77453","30.47197","30.68605","30.8863","31.1003","31.12422","31.45127","32.02493","32.52594","33.13446","32.23226","32.69614","",
"World","WLD","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.831805611319","44.5843912607372","44.4069570285409","44.3179785944547","44.2845125301484","44.3844532963808","44.466048006866","44.3688535181116","44.2706532434208","44.4546577668088","44.7728183008388","45.0000885993528","45.1456714644664","45.5711950448951","46.1017285531948","46.703369103608","47.333360416762","47.8017467023662","47.9250797715625","48.3938087154997","49.0947846628674","49.9041102374254","50.503578355189","51.1288516681262","51.7607410291277","52.2917339630917","52.6066986474201","53.1143288050352","53.3278250520924","52.9649980795557","53.4406785297863","",
"Samoa","WSM","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.16551","61.97456","61.92589","61.73468","61.75089","61.90021","61.91392","61.85897","61.77966","61.91694","62.20401","62.41347","62.62921","62.86943","63.12477","63.28506","63.71399","64.03419","63.96853","63.96966","64.27373","64.19481","64.66822","65.01231","65.48912","66.28998","66.8813","67.24776","67.92773","68.59385","69.22634","",
"Kosovo","XKX","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.71706","48.91179","48.97143","49.10459","49.24387","49.32961","49.4386","49.63735","49.78664","50.1127","50.26416","50.3876","50.48481","50.56533","50.76454","50.75058","50.70769","50.76735","50.79183","51.39676","50.40456","50.12266","50.38465","50.59957","48.54043","46.83263","45.37526","44.51543","44.09477","42.7564","43.19899","",
"South Africa","ZAF","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.28124","82.17128","82.07465","82.00208","81.94193","81.91487","81.87361","81.78603","81.6993","81.69623","81.48328","81.26189","81.33247","81.51824","80.77032","80.29893","82.22428","84.1132","84.47589","84.15313","84.31673","84.58142","85.13504","85.87077","85.41172","84.88438","84.53138","84.42773","83.66111","83.27794","83.48205","",
"Zambia","ZMB","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1182","18.9397","19.05321","18.60632","18.48238","18.55389","18.58541","18.36662","18.36646","18.30001","17.99574","17.65855","17.49017","17.35156","17.17173","17.44182","17.74422","18.02568","18.59244","19.31688","19.81087","20.47934","21.07863","21.66974","22.13464","22.67905","23.25908","23.96675","24.57613","22.84771","23.25912","",
"Zimbabwe","ZWE","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.33726","35.88754","35.47526","36.06979","36.4682","38.04427","39.19637","39.37408","39.34511","38.47826","38.45144","37.66673","36.68246","36.76941","37.64384","38.52794","36.73848","32.39928","32.54121","32.88355","33.71825","34.00823","33.90449","33.91403","33.68903","33.42334","33.38913","33.43597","32.25314","31.43814","31.96344","",
